,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
28188,4ae7383665c0c6ee6b30906220a3ce79,71,1,26.4,5,5,5,555
28190,4ae7657c4b99ad33c3b842f5f0decd86,75,1,39.75,5,5,5,555
28207,4af025b039a68460ed2ece310aec6da1,50,1,24.0,5,5,5,555
28280,4b2b781bcb66650405f99cdece998cf3,70,1,27.9,5,5,5,555
28322,4b4773853bbbc435ddddd51bd6c6a002,49,1,29.99,5,5,5,555
28349,4b5dadfae21195ed5199f650ebc1fb36,71,1,29.9,5,5,5,555
28351,4b5df8f7bd263b1c620fbbe1bfc94369,69,1,14.99,5,5,5,555
28366,4b63e580a723f5f78ecf8f0d4c81890a,70,1,32.0,5,5,5,555
28381,4b6f4d63edc3df825d7cd8a0bcbf5dd3,96,1,29.99,5,5,5,555
28403,4b7bc29362af1f3421799c9e576c1b9d,74,1,27.9,5,5,5,555
28415,4b82c85215dcc754dfada1802ae27a73,82,1,28.99,5,5,5,555
28455,4b9a9a8f782e51945f239d38303a0d5a,68,1,22.0,5,5,5,555
28472,4ba45af37882ae7e11e4d8715cf82ffe,98,1,37.9,5,5,5,555
28478,4baa14dc11a125b429a40f3ff20a52d2,62,1,17.0,5,5,5,555
28519,4bcc54d7aaf19f0ab804101e8aab291d,98,1,26.19,5,5,5,555
28547,4bda9da9049ebbc1418cc56e60abe02b,103,1,19.9,5,5,5,555
28560,4be9341dff0e158e15b7b68ae7cf3479,120,1,15.19,5,5,5,555
28598,4bffd2c1f4e638b8d1082b03d87cb2ba,53,1,30.0,5,5,5,555
28669,4c33cd096ac1e26aea9bcce5306684ee,77,1,34.5,5,5,5,555
28676,4c387e88401ccad5d2caef58bd1e2640,125,1,29.45,5,5,5,555
28715,4c5a1e184ff4fd41b2d4ac212b95d0fc,63,1,29.99,5,5,5,555
28718,4c5ad4ec6d54e309948cb74026970547,119,1,29.89,5,5,5,555
28737,4c64b9d1122a70029fa577c6b5d8c70f,117,1,34.08,5,5,5,555
28738,4c64c0731b98ff02f7060fbad0d85c0d,85,1,19.9,5,5,5,555
28757,4c6ee863183b6981c871a3e8b75bce29,64,1,25.99,5,5,5,555
28760,4c7124b7fbe43de1c5cde40ffdc99842,68,2,31.98,5,5,5,555
28765,4c756f2c4da833ba391a526d128e1fbf,75,1,37.5,5,5,5,555
28781,4c80c9c4f15db841f85d24b515c68ba2,109,1,14.9,5,5,5,555
28791,4c894f6e216155223b9b26bce619e96d,95,1,19.9,5,5,5,555
28823,4c9bf235c8597c7db70610186af57d7a,116,1,23.9,5,5,5,555
28833,4ca1d0f03c42b8043a581ec340e6f054,78,1,20.0,5,5,5,555
28843,4ca9f150dfdd7257bd211c0c7c5bb752,70,1,19.99,5,5,5,555
29035,4d2b437b97759a4c9aefc82f29621458,110,1,16.99,5,5,5,555
29095,4d4c5aa4d23805530c7bca50641186c3,99,1,14.0,5,5,5,555
29111,4d5537f96319cccd406227f42b444bb7,75,1,19.99,5,5,5,555
29116,4d588fa9f415b28b57f7792812542da6,117,1,34.9,5,5,5,555
29125,4d5e2385658717cd75dee70afb887aca,97,1,9.0,5,5,5,555
29126,4d5e97a1930e2147547bbbf81715ceb7,56,1,34.5,5,5,5,555
29144,4d698df81acf0709e8e4390d821431f9,69,1,19.99,5,5,5,555
29204,4d89e7ec9a5b443f3188cb1132255b72,124,1,13.69,5,5,5,555
29258,4dab6a9558a5b8884eab4e5abfa71a76,49,1,37.9,5,5,5,555
29272,4db36b898bb3a416e703634b1a2ecf18,49,1,25.0,5,5,5,555
29280,4db8e7231d058620315de1fea6ad9ae8,88,1,39.0,5,5,5,555
29339,4ddb7775ce55aede9ac8c706ab6ef831,95,1,14.89,5,5,5,555
29348,4de495b9945a8375377fe484c4e14269,53,1,24.99,5,5,5,555
29357,4def32df5aeb5b3bf805abc1b3ab3a68,47,1,19.9,5,5,5,555
29358,4deff69c14a8ec4b5489328936af4214,113,1,27.9,5,5,5,555
29371,4df514524572b4fd9472128050c9aa7a,97,1,18.0,5,5,5,555
29418,4e14f46d40953ed4867254435e69c5be,48,1,11.35,5,5,5,555
29451,4e2c2516338a95c5199f59106b5c79c3,60,1,16.9,5,5,5,555
29464,4e3549d2f9522097f6b465f8c5df340f,74,1,13.47,5,5,5,555
29466,4e36586a43de907487a57c6c4d851d80,83,1,21.2,5,5,5,555
29500,4e4b8f299747fff2f17eab79f554e097,123,1,34.99,5,5,5,555
29509,4e5235534f808b754485c20dd4380e37,49,1,24.2,5,5,5,555
29519,4e58705c154cc734bd02c659f9079e16,49,1,14.99,5,5,5,555
29544,4e6ce144b719062e3c2ded3c3ef3ac64,103,1,12.25,5,5,5,555
29589,4e8bb8f13005870b22580dc642063eec,84,1,35.9,5,5,5,555
29591,4e8cad1ddf8145e68b56b4fc79b61637,125,1,29.9,5,5,5,555
29592,4e8d063c46d7a41b91f4b53eda447c7f,106,1,15.0,5,5,5,555
29594,4e8dc88c0552fde4c56a997c7fb8c782,105,1,21.99,5,5,5,555
29661,4ebfa1271a03eea172f376b3549ea9a6,48,1,34.99,5,5,5,555
29695,4ee0a72b930299554e3075347735147e,75,1,32.0,5,5,5,555
29721,4ef4f77528c601288dcfb9c522fcf103,97,2,12.2,5,5,5,555
29727,4ef76507e862f7edd473055de9012894,115,1,39.0,5,5,5,555
29732,4efa34eebe6ae48cc9d684bf60c097bb,125,1,18.0,5,5,5,555
29737,4effb0c115d3623a11c524295db4150c,60,1,38.99,5,5,5,555
29744,4f061e67c05a2736e7c07286ff3fa787,60,1,19.9,5,5,5,555
29778,4f23a05be9055e4c60f0f4a6b9e688b4,54,1,19.2,5,5,5,555
29785,4f259c289190fa3fe4f22ce16b175022,69,1,19.9,5,5,5,555
29793,4f2861247d5aadcb075836a5e43bed28,85,1,10.0,5,5,5,555
29814,4f378face3cd0133931de16d0a2658aa,63,1,39.0,5,5,5,555
29834,4f41913e9ec8b0688894cac083489228,109,1,19.87,5,5,5,555
29841,4f45379110a59aee1c77f9360a2e0095,68,1,19.9,5,5,5,555
29868,4f5751a959b692ffce1b61ec839cd70a,71,1,34.9,5,5,5,555
29890,4f662c3ff944e3b1db1deb6a260f6952,99,1,29.99,5,5,5,555
29891,4f670eca00f599d947c8bae734bb785e,57,1,17.99,5,5,5,555
29911,4f7761afa7933376f5c3372c7b301750,123,1,21.42,5,5,5,555
29915,4f7a71f3048222b151b6ae9d4bc15e6b,64,1,29.9,5,5,5,555
29967,4f9f51d45dea439f08ee780d99b39eb2,95,1,29.99,5,5,5,555
29982,4fa7e6404524c09c8580c0c8321e5d73,88,1,24.99,5,5,5,555
30012,4fb843d304c57182d4aa27bb39ca592b,60,1,22.0,5,5,5,555
30021,4fc3826b952eb6ca326617fa740265d2,48,1,18.49,5,5,5,555
30042,4fd1b41e58332912030e868ae13d19d6,109,1,22.32,5,5,5,555
30044,4fd30188e2c4fb40cd31ea4eddd03653,96,1,26.5,5,5,5,555
30057,4fd85249a73ef3fe0633c37c5b597bb0,95,1,24.89,5,5,5,555
30103,4ff832ce3c50778693180bab3db7b716,47,1,30.5,5,5,5,555
30115,4ffda1e227a8798aef993197d967e5b9,59,1,22.8,5,5,5,555
30132,50096615bb761a7405c8554e3df4c345,47,1,23.8,5,5,5,555
30151,50118498d82ac595b2471b2f1479043d,61,1,25.9,5,5,5,555
30266,506052018fa9bf009ce9c65357ae07c8,119,1,26.9,5,5,5,555
30288,507928d99b23819eb6e79e0772dbbadf,84,1,39.45,5,5,5,555
30289,507995dcca9f6ea93714661891d5306e,110,1,35.9,5,5,5,555
30300,508012eabfc8058bd4b0eda92e05259b,56,1,8.6,5,5,5,555
30368,50b5f1c8ac9da947ac1b3489f7395192,55,1,24.89,5,5,5,555
30399,50ce26d15d12dd7a2fb9dc8a0d3e29fe,64,1,31.5,5,5,5,555
30425,50e32dd6b681377c81efe062a389353c,75,1,29.99,5,5,5,555
30426,50e3f999ec6d14e489a351c228c6b134,119,1,29.9,5,5,5,555
30468,5107d2b396b0320acafcfb6135459021,75,1,28.99,5,5,5,555
30560,513fb11b4affcd68a42726ab18ffa6bf,84,1,29.29,5,5,5,555
30601,51580cb1b91d771618b9afb76194a45d,60,1,29.9,5,5,5,555
30606,515b99866a781605ec911ae448945a7c,77,1,35.0,5,5,5,555
30634,516d0ba8390260eed3fa4ba2325b1b82,75,1,21.9,5,5,5,555
30678,51874468901543b327963cf39127a2ad,109,1,38.0,5,5,5,555
30685,51900b4fbafcdd8f9fee317cfb9e657c,124,1,32.9,5,5,5,555
30709,519d4e9648eb8099708003c04939862c,106,1,35.0,5,5,5,555
30729,51af2e3b06f7854a87c08f4e957f168a,57,1,38.95,5,5,5,555
30735,51b4398983c102525d07667d42e07d3b,103,1,27.9,5,5,5,555
30739,51b68bdfa70c047b4402d6fc01ba0684,125,1,13.5,5,5,5,555
30745,51b929efbf63464d36f05ad3d174e443,60,1,29.99,5,5,5,555
30755,51c01649e2b270e89b1c14207e08ec84,53,2,23.8,5,5,5,555
30815,51ef2b9467ee634936c2f1ec126434c4,123,1,22.99,5,5,5,555
30836,51fe7d2da662fa7eceff7b97a6c66591,110,1,20.89,5,5,5,555
30838,51ff54ae13cdec5937953af1e40bd315,48,1,27.81,5,5,5,555
30897,522499972c38320fb80a96a38d3b5395,68,1,29.9,5,5,5,555
30907,522a472d19b6882fec72de369d9e9927,69,1,24.5,5,5,5,555
30933,5239179f060acba3aae48fdc19d479ea,94,1,34.9,5,5,5,555
30940,5241ed0e4d93873261b8181b7f03f038,114,1,17.0,5,5,5,555
30962,52501cba96d41957f1daa67592b41a74,48,1,37.99,5,5,5,555
31012,5270e49915940227aa249443efb143a1,53,1,32.9,5,5,5,555
31039,5285c1f9715e25a883d2c74686f13114,74,1,34.9,5,5,5,555
31050,528bd322bce33c932187d5a0115058ed,54,1,15.0,5,5,5,555
31066,52983aeacdd58b235204afddaae8b169,82,1,19.9,5,5,5,555
31068,5298fbcb045d2d58b8bc2dbb80532b74,85,1,39.0,5,5,5,555
31091,52a9800a9341855f5ebf8b0b8b1fd906,118,1,16.88,5,5,5,555
31139,52d21531d72b0c08474f9d7c92bbb12d,119,2,37.8,5,5,5,555
31216,5300dd99fe819029b4fcac126ccc0ad9,54,1,27.8,5,5,5,555
31254,531c12ecea1d152046dcde4b212656f7,112,1,12.9,5,5,5,555
31268,5323a8b4980e72ece631b3f3e77642a5,96,1,28.9,5,5,5,555
31275,532aae4ddf6a6def2c14258c4a1b2ed8,70,1,18.0,5,5,5,555
31283,532ffb06662d3a63de097386d409ab63,98,1,18.9,5,5,5,555
31303,5338f485d3db2eb364c98cb56405cd71,83,2,29.78,5,5,5,555
31328,53502e3a5e34fccc01cdf19dcbf3c679,60,1,35.9,5,5,5,555
31342,535a1ea70ace4f44f74c6e88c26d2008,101,2,39.8,5,5,5,555
31345,535df384a6e62f8a3c5b6e6997a737ab,57,1,11.2,5,5,5,555
31373,5373b64971a41341083baa1754460712,49,1,24.9,5,5,5,555
31376,5374193558b2bf756bd14a31b5659964,81,1,24.8,5,5,5,555
31424,539b203e7ea0174d6f2d1a09988d026b,113,1,27.9,5,5,5,555
31445,53af593135de84d2427c4439178400a2,78,1,12.88,5,5,5,555
31497,53cf02fb89394af812a28f45c28869d6,77,1,12.99,5,5,5,555
31516,53de046ee8ad4bbe74dc77b0a5ad8c52,77,1,14.9,5,5,5,555
31538,53eb76954510c8d2cf430ee48ca94a88,69,1,39.0,5,5,5,555
31569,54028447d41dddae4b150bdd29df1b8a,81,1,19.9,5,5,5,555
31576,540414af4996cfdbb392622b3c082294,113,1,29.79,5,5,5,555
31587,54081452326c25cde023a4c5a7850275,47,1,29.99,5,5,5,555
31589,54099127e93a69b6697c6d12fba8fa2c,82,1,24.99,5,5,5,555
31591,540a2be873e8d6d01db05d4e9e472aeb,70,1,23.9,5,5,5,555
31639,5429c758eacf141b7a8a16e40979c9f3,95,1,24.9,5,5,5,555
31659,5437187d982bf848574521be6e2f15ed,94,1,34.9,5,5,5,555
31674,54405ff2342ff9d9412cbb098fbbaa44,99,1,18.9,5,5,5,555
31675,5441313e6830e1a41ae1fd6d5ad9ab9e,78,1,19.9,5,5,5,555
31683,54455e3cc22a40be4253b6f3619927cb,114,1,29.0,5,5,5,555
31686,5445f5f238cfaafc96fd267d5db851d6,49,1,15.9,5,5,5,555
31699,544cfbf822c23de5e82f86d638b82b58,87,1,14.9,5,5,5,555
31706,54517409e1cc02ae9fc3d71c4b55c996,104,1,13.9,5,5,5,555
31717,5459ad3a59231e5ad6fe0d220931743a,64,1,19.0,5,5,5,555
31752,5476174c1792f07b6a7b766d0374d568,69,2,27.98,5,5,5,555
31809,54a313a0e979a0881b26acc884f03197,81,1,38.9,5,5,5,555
31819,54a906f745636ed9b7472cfd352309b4,118,1,34.99,5,5,5,555
31821,54a968b587ddf6ad0889906812077d87,75,1,35.6,5,5,5,555
31844,54b97520d6ce1e386a49dc449cd7959a,105,1,12.25,5,5,5,555
31866,54c663f10feb1c08f00b25ea8bf63b86,81,1,29.99,5,5,5,555
31903,54e48967bdd8f9f11e9cd595daf48828,124,1,12.49,5,5,5,555
31923,54f6cbc1087187d1603082eb0594d47c,123,1,24.9,5,5,5,555
31930,54fa4a1d6e9462d0c5b747c02794d734,88,1,27.9,5,5,5,555
31959,550ccac77275f9cdec4b6cd97ac118d0,63,1,34.99,5,5,5,555
31964,55107bcafecb383c71aed2728382a3cb,50,1,12.99,5,5,5,555
31988,551e3d85f5f340c6339c1473a646a25e,111,1,18.99,5,5,5,555
32002,55255f1cffa7946e5db488f14ae61cfb,57,1,32.99,5,5,5,555
32017,552ea388817ddbb515cd8421649a972b,109,1,27.49,5,5,5,555
32049,55408c56825b0611d385aa22b233e383,47,1,30.94,5,5,5,555
32059,5547f4c45fa394bf146f873bdbefb07b,112,1,35.0,5,5,5,555
32071,554e72ada8751c515ab293a7605b530e,47,1,38.0,5,5,5,555
32100,556228709c357078e1b42f98e97fdd70,75,1,19.99,5,5,5,555
32118,5570686147f6ca3b604569e47552efed,62,1,32.0,5,5,5,555
32149,5585bc3f707bf7755cc669076c92b15d,61,1,12.67,5,5,5,555
32182,559da40e28e7541e69053dcd7584946d,85,1,32.99,5,5,5,555
32190,55a2452b10de435ecf77f81e4951ce0e,130,1,29.9,5,5,5,555
32200,55b082c41854f6ea941e814169e47a75,85,1,18.9,5,5,5,555
32203,55b0cfd42e4162d7976f130efaa944e3,63,1,38.0,5,5,5,555
32247,55cf037bf8aab8f9546a9ef52eade642,85,1,19.99,5,5,5,555
32252,55d5c5b97b647fff11ad419df03dc35e,87,1,29.9,5,5,5,555
32344,5618ab3c9d94075477e41a0e684e595b,62,1,27.99,5,5,5,555
32346,56199d1df1c8206721f0268522e80831,63,1,13.97,5,5,5,555
32383,563b025cf608c075c839476181971894,64,1,28.99,5,5,5,555
32384,563b09b4665ec9992a410c115bb0e95d,57,1,15.49,5,5,5,555
32412,56521fe800b09bd2b9803bd47858e11b,116,1,39.0,5,5,5,555
32454,566f3ca7161fa95dae551c144c67443a,61,1,10.0,5,5,5,555
32534,569cbbfadfdffd4544f71eb41e19d28d,99,1,35.0,5,5,5,555
32544,56a399b7bf72b40c77f30f3d9f474611,99,1,24.12,5,5,5,555
32584,56c4226c4e5c136eefa7fa8e992c1875,60,1,20.9,5,5,5,555
32591,56cb51bbf3ef8092a28e4d90f3f00030,85,1,9.99,5,5,5,555
32689,570933aa4c17cddbfa0ab5b071298689,60,1,24.0,5,5,5,555
32695,570d9467ffdbc98825c03a008f823d27,101,1,36.9,5,5,5,555
32706,5716b7f71e2f297c54b1ebf747b4b532,67,1,25.0,5,5,5,555
32715,571a9b575c4f7da10ac263410da3eb54,85,1,32.0,5,5,5,555
32724,57200c2e69f0df7ebf5275849c9272a5,84,1,19.9,5,5,5,555
32739,5726ad0e49501515e2b0553e11fb26bb,126,1,18.9,5,5,5,555
32766,57386e783f5bd1e694932e6d3f5fe28f,57,1,35.49,5,5,5,555
32787,57454ea60e4bcecb01d39cdf69d4b275,48,1,32.0,5,5,5,555
32827,575ad488a2bd96a02ed94e13da1baa2c,117,1,35.0,5,5,5,555
32834,5762791fc4f790e9bcd3b13e01e60f1f,70,1,10.0,5,5,5,555
32839,5767d4465dcba8fad68828553be9f5f4,105,1,23.99,5,5,5,555
32880,578a8fbd0a1a4e43ecf996beb30dd22f,130,1,16.9,5,5,5,555
32913,579e8a264bd6a1f8c3a9c30739e3ff75,49,1,24.99,5,5,5,555
32949,57b05fd31f60fbcfd8e675acbdc0a54b,113,3,38.97,5,5,5,555
32957,57b75c59d4f813507155eef469253b5e,56,1,25.0,5,5,5,555
32965,57bcc7ac5cfaa00fe722919fa7a2eb02,64,1,36.9,5,5,5,555
32994,57cffec2e5c21ad9bee83cc699bfc9b0,61,1,34.9,5,5,5,555
33002,57d673d104da338f0c80a321e20ef683,83,1,23.99,5,5,5,555
33041,57f0e44aca47fb9bc86427aeb98f8496,96,1,29.9,5,5,5,555
33077,580d00c08e142c3ab462caed4eb94d78,69,1,14.9,5,5,5,555
33092,581bfa7dba0e2af6de4773278a40f128,126,1,29.9,5,5,5,555
33134,583513428c1ed3e61e10cbc80b9c25ca,88,1,39.0,5,5,5,555
33135,58359e541013053d51a9831dc013005e,118,1,6.9,5,5,5,555
33138,5837b288ad076175ff451a905d6153f9,62,1,27.99,5,5,5,555
33147,583ef57cb746d7949710ccd882a51242,49,1,34.99,5,5,5,555
33149,583f92cf005d530fb347398860f184c4,125,1,35.9,5,5,5,555
33174,584cd77e4f94956e942c28ea0eaeed5d,111,1,12.25,5,5,5,555
33208,586982bc4d41d9fa769c7ee3e7907b7b,50,1,29.9,5,5,5,555
33212,586c5d40d590f4fbb0ad129e21c09ff0,61,1,22.32,5,5,5,555
33214,586e6b33b9e54d86a309e1142219764f,109,1,14.0,5,5,5,555
33264,58993c1b0cf20b93cd56ce5ca278381e,83,1,29.0,5,5,5,555
33274,589e0b5121a9d32dfd142a439c735d73,63,1,11.87,5,5,5,555
33304,58b75381b97c75d94e51fb72db47f4da,118,1,33.99,5,5,5,555
33352,58d224b8fe4396a04e4fa66f7a982941,116,1,14.49,5,5,5,555
33367,58db7d715512621026cea08f56d283b3,86,2,35.8,5,5,5,555
33379,58e67afe5b8a9fa07e268e00776afbdc,123,1,27.9,5,5,5,555
33396,58f2a6ed0fb6042ee5b5e057ab9a9264,85,1,24.99,5,5,5,555
33403,58fb5805fb543260da75a8219ce4a285,98,1,39.0,5,5,5,555
33418,5907de63c26a780293c48ea763ec76cc,108,1,20.0,5,5,5,555
33419,59084ee44b406be03c3d6e28c60bea7a,106,1,38.0,5,5,5,555
33440,5917aef262ddca86ca8dc8910070fb1a,96,1,29.99,5,5,5,555
33445,591ad62408a85c556cfbaf0ea6dc9f76,70,1,39.15,5,5,5,555
33462,592ab18355a30e625333f04ded55ada1,123,1,23.09,5,5,5,555
33602,598e9e9241218986a88156fb2c51c7df,47,1,34.97,5,5,5,555
33609,5990f7c1a76e6442f8759da9aa555d21,109,1,24.99,5,5,5,555
33650,59b1313a489b839a38f57096ca66ae82,53,1,22.9,5,5,5,555
33669,59b9364516c0954308e0bcac97d088c7,98,1,34.9,5,5,5,555
33690,59c8921cdf05587d27921f6b5f207beb,119,1,34.9,5,5,5,555
33696,59cb919cf0144e77dc645ec6d6d1c803,111,1,29.99,5,5,5,555
33731,59e134fe4b52bcaac2a9c6458d37ab1c,84,1,17.9,5,5,5,555
33738,59e502a9d03667636205b47e8cd58bfc,85,1,29.9,5,5,5,555
33753,59ee1a82b5aa6bdbc05816e55414b562,119,1,14.5,5,5,5,555
33777,59f9d8f64c877b9af00db2ddb0cd4e65,61,1,21.0,5,5,5,555
33801,5a071d05721e981ccc98f78ca852502b,97,1,27.9,5,5,5,555
33836,5a1e1bd65193677d3cec2a77ce02bf18,96,1,38.62,5,5,5,555
33846,5a23e1103363f76ce7595538bbbcd11b,113,1,34.0,5,5,5,555
33849,5a24ec29819cceb862195e2707f02856,82,1,31.99,5,5,5,555
33869,5a305881af7a75ebbe4e858260370d9c,127,1,19.9,5,5,5,555
33875,5a354ceb0ee403f36eead5e33253730e,109,1,39.0,5,5,5,555
33901,5a484fb97bcfd090eb27cf27f23c3f0f,61,1,6.9,5,5,5,555
33905,5a4ac121c307de49a8e97ff580be6fba,62,1,28.9,5,5,5,555
33910,5a4e6b9af6ad6e44591022085ed62a7b,63,1,33.9,5,5,5,555
33936,5a5bee06f22d5f03e2d648c82571b4ba,57,1,24.9,5,5,5,555
33982,5a761ff24ca0a248f82d71235398e852,48,1,14.9,5,5,5,555
33985,5a77562cdeddbd42ded18121c499061e,70,1,15.0,5,5,5,555
33998,5a7d61368fc23bac656d669aa49702ab,69,1,35.0,5,5,5,555
34007,5a83b651944141609c66c414f8258ce3,119,1,29.99,5,5,5,555
34008,5a84017062b9a09b8e834003c96566e0,119,1,22.9,5,5,5,555
34019,5a8bb6b5460b7bf21ee732841167a57f,48,1,15.9,5,5,5,555
34123,5ad97cf725be5a184acba19af5834693,60,1,15.0,5,5,5,555
34155,5af26e532fd4fff0ad0fc34e46403e9b,96,1,37.0,5,5,5,555
34191,5b0cea612ade0b822a1cde77418a9791,123,1,27.99,5,5,5,555
34228,5b2753ef501369b29a72df5ea1b68139,76,1,29.9,5,5,5,555
34232,5b29cab1b79b6ffde4d50351e4f85ccb,49,1,22.99,5,5,5,555
34235,5b2ab0a41dc14a97c98e9e0b16a01cc0,97,1,26.9,5,5,5,555
34239,5b2d2a6c2083422a5be41ad4c86b5781,83,1,14.9,5,5,5,555
34249,5b31d1ba9e2b08086f398b79477962d7,48,1,23.0,5,5,5,555
34264,5b3b036e81719243b67c993b4fc7ef37,59,1,29.15,5,5,5,555
34271,5b41c0b5df09a95d8f74f5d6373571c0,99,1,35.6,5,5,5,555
34286,5b4a17cdf8e611b47a912e232cdf6441,103,1,13.0,5,5,5,555
34288,5b4c2181dd880f50dd49e8bf14fdb26b,54,1,28.0,5,5,5,555
34333,5b6e97fea8528cf0060d86dbd82f9c4a,106,1,22.9,5,5,5,555
34339,5b74e2ca6833cf82961fcedd1b0d8eae,84,1,27.9,5,5,5,555
34347,5b7ad66e4a9c19ef5ddceae95d05e46e,48,1,15.0,5,5,5,555
34350,5b7bd807fe0dcfe5208c642e07e268c9,117,1,14.9,5,5,5,555
34442,5bbfc1074790affe8949fd7b7efe9a9b,75,1,22.32,5,5,5,555
34478,5bdb1b40eeacdbb24248cda34549e471,62,1,27.0,5,5,5,555
34504,5bedf51f27a7409f5b644041b30d6f5e,83,1,19.9,5,5,5,555
34514,5bf2e493a04e3009683b0a6e960bfd92,77,1,27.9,5,5,5,555
34551,5c1317356b2236bcfec017edfdcd16ae,54,1,29.9,5,5,5,555
34559,5c155c5095c1d2ac15be7d90282057aa,103,1,9.9,5,5,5,555
34564,5c197035dc0c05ebb42f00013fec810a,62,1,36.2,5,5,5,555
34569,5c1b11db401fab28fdc97fa8b34f739e,68,1,19.49,5,5,5,555
34599,5c2ceac1bbf7f59ea08a70dd69186752,79,1,23.92,5,5,5,555
34607,5c3662c3c0d32edf5dd9e7b13abcd4ef,74,1,35.9,5,5,5,555
34608,5c3818ff5cfaa25dd3469b02d9425ff9,96,1,15.99,5,5,5,555
34615,5c3cb5ad39b8fee43aa5c64898cb49b3,97,1,29.9,5,5,5,555
34623,5c41ba9c90e008cd79328fd5fca8e502,48,1,36.82,5,5,5,555
34628,5c4512b7818056950a47e3a97e43977c,85,1,33.89,5,5,5,555
34652,5c5539a9bb527a0c669e8addeff05e07,68,1,29.9,5,5,5,555
34671,5c60cb728486849503147328e610ab4d,84,1,14.9,5,5,5,555
34690,5c6fc6203282033c16b64ea68ed111e4,83,1,24.99,5,5,5,555
34715,5c8484a2f90eef08c69c1295b3d33049,54,1,34.0,5,5,5,555
34729,5c8ef9c2247f72b079fc88ce53e7ce41,78,1,24.99,5,5,5,555
34731,5c9039026e45902bdd7d7491e04071c6,79,1,24.99,5,5,5,555
34733,5c92329a45f0d22c263d98a8ce845cd8,125,1,19.9,5,5,5,555
34735,5c94f28f54aa13e14aaf67039511f318,62,1,14.0,5,5,5,555
34773,5cadfa13d0742ccdc9614eedc1bc401c,111,1,35.9,5,5,5,555
34776,5cb13b406da4e875e123570d6ccb39d2,88,1,27.9,5,5,5,555
34800,5cc200d2334981b997f3ce341c6c91be,53,1,29.99,5,5,5,555
34903,5d06fd4fdb616f12e46181efe64f317a,70,1,32.0,5,5,5,555
34907,5d099e1ff58d5bea101953009fd34f63,95,1,14.99,5,5,5,555
34930,5d1774e3a413b0d6756dbf03cc536eb0,113,1,29.99,5,5,5,555
34947,5d1fb3630f0ac05b294ead6d1537be4b,49,1,19.9,5,5,5,555
34980,5d3507a78913086108780c26aa502cc9,120,1,17.0,5,5,5,555
35000,5d40fb4aaacc3e6990a3a180b6c7402f,74,1,21.5,5,5,5,555
35012,5d450b0db7c1b066c7dc768f9508f3de,49,1,10.0,5,5,5,555
35046,5d5bc8b660d3dabde0c61511bd38b93a,54,1,18.95,5,5,5,555
35083,5d77023012412bbad6a0173e7a55354f,115,1,12.99,5,5,5,555
35091,5d7e41996aae2db6784ec77ee6fd6f6b,84,1,32.0,5,5,5,555
35105,5d87ee4b33c25a37afe84d4a5b33fb14,54,1,29.99,5,5,5,555
35109,5d894b632b1f08bd01b826d7ab061a94,47,1,20.9,5,5,5,555
35120,5d91398ab075e8aa780bf0d893944436,96,1,27.99,5,5,5,555
35130,5d970c9d83f58152d477d717c7affd80,81,1,29.1,5,5,5,555
35139,5d9bc2aa134dd8adae770399d88f42c4,71,1,28.9,5,5,5,555
35157,5da5779c14e22cdcfed01160d6165476,82,1,22.0,5,5,5,555
35164,5da9c14b4b5e0fd22635896f36df8b79,85,1,30.0,5,5,5,555
35175,5dae50072dfca2e711be4b4604d9e8e0,125,1,29.9,5,5,5,555
35218,5dce98bda89783dccab4fa1ed6ffc28f,67,1,27.9,5,5,5,555
35263,5de8dd029fb7e408888f5694443eb801,61,1,19.9,5,5,5,555
35279,5df3deacf869d5d2099cf1e621df7073,118,1,25.0,5,5,5,555
35283,5df6dda4226bd9c10dd9d75ca65221ff,54,1,33.0,5,5,5,555
35285,5df8304243068e4ec4a00352ad8aa688,53,1,29.99,5,5,5,555
35332,5e1ae27895d0dce5388c6e9529f10840,78,1,19.9,5,5,5,555
35337,5e1ec1ba98bb8ce60763eb2d21560346,49,1,37.19,5,5,5,555
35342,5e239e1081ebc4189ad528308bcc5444,49,1,18.9,5,5,5,555
35363,5e2af35ff122382658db06089939db88,120,1,19.65,5,5,5,555
35399,5e3b89299a7d6e3e10f9bc6e77923f88,67,1,15.99,5,5,5,555
35440,5e594904686a0e927c468ef4ee47bf61,107,1,27.9,5,5,5,555
35443,5e5b442d4eb29101eaee6a9efe25c840,53,2,30.0,5,5,5,555
35478,5e770b11141590d895e35d909ff36c0c,68,1,35.0,5,5,5,555
35510,5e8b3153c76eeb78b305593ae8618ec2,116,1,29.99,5,5,5,555
35525,5e940c1304d278e5ee8cb3f08806692a,87,1,10.0,5,5,5,555
35572,5eb5291405a282b505795bf56d385a16,68,1,27.18,5,5,5,555
35620,5eda0d42a89e9e37d951a14bd845dac9,69,1,19.93,5,5,5,555
35639,5eec275acae50c310f4d901be1aa09cd,109,1,14.0,5,5,5,555
35700,5f14698630f1ed4e0ba7070de560d8ab,71,1,25.0,5,5,5,555
35701,5f14b76429a1e7266b3f4f6e239cc31f,71,1,34.5,5,5,5,555
35718,5f1f934f0527b0822763ecfc7a918ca7,43,3,38.7,5,5,5,555
35729,5f26f263200a3e5d58f8dbbaac21cde2,110,1,34.9,5,5,5,555
