,customer_city,price,cumulative_sum,cumcut
3833,ribas do rio pardo,47.9,13803622.320000375,0.9994853436459799
3834,sao sebastiao de campos,47.6,13803669.920000374,0.9994887902414642
3835,tiradentes do sul,46.86,13803716.780000374,0.9994921832554222
3836,crominia,45.9,13803762.680000374,0.9994955067582109
3837,amontada,45.9,13803808.580000374,0.9994988302609995
3838,humberto de campos,45.9,13803854.480000375,0.9995021537637881
3839,gloria de dourados,45.8,13803900.280000376,0.99950547002583
3840,dias d avila,45.0,13803945.280000376,0.9995087283618972
3841,sao sebastiao da amoreira,45.0,13803990.280000376,0.9995119866979645
3842,antonio martins,45.0,13804035.280000376,0.9995152450340318
3843,queiroz,45.0,13804080.280000376,0.999518503370099
3844,ribeira do amparo,45.0,13804125.280000376,0.9995217617061662
3845,fenix,44.99,13804170.270000376,0.9995250193181588
3846,tabuleiro do norte,44.99,13804215.260000376,0.9995282769301514
3847,pontao,44.9,13804260.160000376,0.999531528025472
3848,apora,44.9,13804305.060000377,0.9995347791207924
3849,baixa grande,44.0,13804349.060000377,0.9995379650493915
3850,ubai,43.5,13804392.560000377,0.9995411147742566
3851,candoi,43.0,13804435.560000377,0.9995442282953875
3852,agisse,43.0,13804478.560000377,0.9995473418165184
3853,guaratinga,42.99,13804521.550000377,0.9995504546135746
3854,traipu,42.99,13804564.540000377,0.999553567410631
3855,cedro do abaete,42.99,13804607.530000377,0.9995566802076872
3856,castanheiras,42.9,13804650.430000378,0.9995597864880713
3857,agua nova,42.0,13804692.430000378,0.9995628276017341
3858,aribice,42.0,13804734.430000378,0.9995658687153969
3859,nobres,41.99,13804776.420000378,0.999568909104985
3860,passo de camaragibe,41.98,13804818.400000378,0.9995719487704985
3861,florinia,41.5,13804859.900000378,0.9995749536804271
3862,ponto dos volantes,41.4,13804901.300000379,0.999577951349609
3863,mampituba,40.95,13804942.250000378,0.9995809164354302
3864,juranda,40.9,13804983.150000378,0.999583877900878
3865,maranhaozinho,40.9,13805024.050000379,0.9995868393663259
3866,conceicao da ibitipoca,39.99,13805064.04000038,0.9995897349409776
3867,ponte alta do norte,39.99,13805104.03000038,0.9995926305156294
3868,sao benedito do sul,39.99,13805144.02000038,0.9995955260902812
3869,capela do alto alegre,39.99,13805184.01000038,0.999598421664933
3870,siriji,39.99,13805224.00000038,0.9996013172395848
3871,igapora,39.99,13805263.99000038,0.9996042128142365
3872,terezinha,39.99,13805303.98000038,0.9996071083888883
3873,riachuelo,39.97,13805343.950000381,0.9996100025153908
3874,varzedo,39.9,13805383.850000381,0.9996128915733704
3875,alegria,39.9,13805423.750000382,0.9996157806313501
3876,itaju do colonia,39.9,13805463.650000382,0.9996186696893298
3877,desterro de entre rios,39.9,13805503.550000383,0.9996215587473094
3878,cupira,39.9,13805543.450000383,0.9996244478052891
3879,girau do ponciano,39.9,13805583.350000383,0.9996273368632688
3880,natercia,39.9,13805623.250000384,0.9996302259212484
3881,itatiba do sul,39.9,13805663.150000384,0.9996331149792281
3882,mutum parana,39.9,13805703.050000384,0.9996360040372078
3883,mae d'agua,39.89,13805742.940000385,0.9996388923711128
3884,campo magro,39.8,13805782.740000386,0.9996417741883457
3885,coimbra,38.9,13805821.640000386,0.9996445908388571
3886,santa maria do salto,38.0,13805859.640000386,0.9996473423226473
3887,acucena,38.0,13805897.640000386,0.9996500938064374
3888,passagem franca,37.98,13805935.620000387,0.9996528438420782
3889,joaima,37.9,13805973.520000387,0.9996555880851216
3890,pindoretama,37.55,13806011.070000388,0.999658306985551
3891,alvorada do gurgueia,37.0,13806048.070000388,0.999660986061873
3892,nossa senhora do o,37.0,13806085.070000388,0.9996636651381949
3893,jussiape,37.0,13806122.070000388,0.9996663442145169
3894,inocencia,36.9,13806158.970000388,0.9996690160500922
3895,sanga puita,36.9,13806195.870000388,0.9996716878856673
3896,santana do sobrado,36.9,13806232.770000389,0.9996743597212425
3897,lagoa do mato,35.99,13806268.76000039,0.9996769656660216
3898,divino das laranjeiras,35.9,13806304.66000039,0.9996795650941286
3899,virginia,35.9,13806340.56000039,0.9996821645222357
3900,boa esperanca do iguacu,35.9,13806376.46000039,0.9996847639503427
3901,florania,35.5,13806411.96000039,0.9996873344154624
3902,miravania,35.0,13806446.96000039,0.9996898686768481
3903,capistrano,35.0,13806481.96000039,0.9996924029382337
3904,sao bentinho,35.0,13806516.96000039,0.9996949371996193
3905,paraiso das aguas,34.99,13806551.95000039,0.9996974707369303
3906,peri mirim,34.99,13806586.94000039,0.9997000042742413
3907,sao jorge do oeste,34.9,13806621.840000391,0.9997025312948802
3908,gabriel monteiro,34.9,13806656.740000391,0.999705058315519
3909,teixeira,34.9,13806691.640000392,0.9997075853361579
3910,antonio goncalves,34.9,13806726.540000392,0.9997101123567967
3911,martinesia,34.89,13806761.430000393,0.9997126386533609
3912,parisi,34.49,13806795.920000393,0.9997151359869378
3913,arvoredo,34.3,13806830.220000394,0.9997176195630958
3914,jaguarembe,33.99,13806864.210000394,0.9997200806929386
3915,vermelho novo,33.87,13806898.080000393,0.9997225331338851
3916,vitoria das missoes,33.8,13806931.880000394,0.9997249805063091
3917,damianopolis,33.64,13806965.520000394,0.9997274162935381
3918,guabiju,33.6,13806999.120000394,0.9997298491844683
3919,itaicaba,32.99,13807032.110000394,0.999732237906843
3920,prudencio thomaz,32.99,13807065.100000395,0.9997346266292175
3921,santo antonio do taua,32.9,13807098.000000395,0.9997370088349201
3922,morro agudo de goias,32.9,13807130.900000395,0.9997393910406226
3923,bemposta,32.0,13807162.900000395,0.9997417080796038
3924,picada cafe,32.0,13807194.900000395,0.999744025118585
3925,jamapara,32.0,13807226.900000395,0.9997463421575661
3926,alexandra,31.9,13807258.800000396,0.9997486519558005
3927,morro vermelho,31.9,13807290.700000396,0.9997509617540349
3928,barao,31.9,13807322.600000396,0.9997532715522692
3929,sao francisco do brejao,31.9,13807354.500000397,0.9997555813505036
3930,cabaceiras do paraguacu,31.9,13807386.400000397,0.999757891148738
3931,ourem,31.9,13807418.300000397,0.9997602009469724
3932,santa cruz do timbo,30.99,13807449.290000398,0.9997624448544107
3933,lagoa salgada,30.24,13807479.530000398,0.9997646344562479
3934,dona emma,30.21,13807509.740000399,0.9997668218858611
3935,demerval lobao,30.0,13807539.740000399,0.9997689941099059
3936,angical do piaui,29.99,13807569.730000399,0.9997711656098761
3937,vila bela da santissima trindade,29.99,13807599.7200004,0.9997733371098463
3938,porto grande,29.99,13807629.7100004,0.9997755086098165
3939,guia lopes da laguna,29.99,13807659.7000004,0.9997776801097866
3940,santa rita de jacutinga,29.99,13807689.6900004,0.9997798516097568
3941,buriti alegre,29.99,13807719.6800004,0.999782023109727
3942,igrapiuna,29.99,13807749.6700004,0.9997841946096971
3943,senhora dos remedios,29.99,13807779.6600004,0.9997863661096673
3944,arame,29.99,13807809.6500004,0.9997885376096375
3945,coreau,29.99,13807839.640000401,0.9997907091096077
3946,gongogi,29.99,13807869.630000401,0.9997928806095778
3947,centralina,29.99,13807899.620000402,0.999795052109548
3948,segredo,29.939999999999998,13807929.560000401,0.9997972199891447
3949,sao bras,29.9,13807959.460000401,0.9997993849724428
3950,marques de souza,29.9,13807989.360000402,0.9998015499557409
3951,ribeirao cascalheira,29.9,13808019.260000402,0.9998037149390389
3952,sulina,29.9,13808049.160000402,0.9998058799223369
3953,pescador,29.9,13808079.060000403,0.999808044905635
3954,jurema,29.5,13808108.560000403,0.9998101809259458
3955,monte bonito,29.5,13808138.060000403,0.9998123169462565
3956,pirai do norte,29.49,13808167.550000403,0.9998144522424927
3957,combinado,29.0,13808196.550000403,0.9998165520590693
3958,rosario do ivai,29.0,13808225.550000403,0.999818651875646
3959,caxingo,29.0,13808254.550000403,0.9998207516922226
3960,fernao,29.0,13808283.550000403,0.9998228515087993
3961,boraceia,29.0,13808312.550000403,0.999824951325376
3962,ibicuitinga,28.99,13808341.540000403,0.999827050417878
3963,paraiso do sul,28.99,13808370.530000404,0.99982914951038
3964,silveira carvalho,28.9,13808399.430000404,0.9998312420862099
3965,corrego do ouro,28.9,13808428.330000404,0.9998333346620398
3966,acajutiba,28.89,13808457.220000405,0.999835426513795
3967,barao de juparana,28.49,13808485.710000405,0.999837489402563
3968,rosario,28.12,13808513.830000404,0.9998395255005676
3969,novo planalto,27.99,13808541.820000404,0.9998415521856014
3970,boa vista do sul,27.99,13808569.810000405,0.9998435788706354
3971,sao joao de petropolis,27.99,13808597.800000405,0.9998456055556691
3972,igarape-miri,27.99,13808625.790000405,0.999847632240703
3973,icaraima,27.9,13808653.690000406,0.9998496524090648
3974,sao felix,27.9,13808681.590000406,0.9998516725774265
3975,corumbatai do sul,27.49,13808709.080000406,0.9998536630587262
3976,ulianopolis,27.3,13808736.380000407,0.999855639782607
3977,turvelandia,27.3,13808763.680000408,0.999857616506488
3978,ibiracu,27.3,13808790.980000408,0.9998595932303688
3979,sao joao do sabugi,26.9,13808817.880000409,0.9998615409912623
3980,coqueiros do sul,25.73,13808843.61000041,0.9998634040354182
3981,corrego danta,25.4,13808869.01000041,0.9998652431851095
3982,angelo frechiani,25.32,13808894.33000041,0.9998670765422034
3983,santana do capivari,25.0,13808919.33000041,0.9998688867289074
3984,guinda,25.0,13808944.33000041,0.9998706969156115
3985,nova guarita,25.0,13808969.33000041,0.9998725071023155
3986,flores de goias,24.99,13808994.32000041,0.9998743165649449
3987,tome-acu,24.99,13809019.31000041,0.9998761260275743
3988,sebastiao leal,24.99,13809044.30000041,0.9998779354902035
3989,uniao do oeste,24.99,13809069.29000041,0.9998797449528329
3990,leoberto leal,24.99,13809094.280000411,0.9998815544154623
3991,desterro do melo,24.9,13809119.180000411,0.9998833573614195
3992,rio grande do piaui,24.9,13809144.080000412,0.9998851603073768
3993,sobralia,24.9,13809168.980000412,0.999886963253334
3994,delfim moreira,24.9,13809193.880000412,0.9998887661992912
3995,satiro dias,24.5,13809218.380000412,0.9998905401822612
3996,mutunopolis,24.41,13809242.790000413,0.9998923076485591
3997,malhador,23.99,13809266.780000413,0.9998940447037202
3998,vertentes,23.99,13809290.770000413,0.9998957817588815
3999,nova independencia,23.9,13809314.670000413,0.9998975122973706
4000,jardim de piranhas,23.9,13809338.570000414,0.9998992428358596
4001,novo jardim,23.9,13809362.470000414,0.9999009733743487
4002,santa luzia do norte,23.8,13809386.270000415,0.999902696672091
