,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
12520,2131f859f33715756b10efb97d873a85,88,1,1350.0,5,1,1,511
12521,2132a8bd65234b13e7550a593315e747,71,1,25.0,5,5,5,555
12522,2132ba99628c9fe848aaa7c1264501e7,85,1,99.18,5,3,3,533
12525,21340bc68e361154e5329c3c655dca4f,70,1,209.99,5,1,1,511
12540,213954f035bc62d583b9e11ee09af81e,53,1,98.0,5,3,3,533
12541,2139fae6ad1c50179e563f68b09d4388,48,2,231.98,5,1,1,511
12557,2144470706b2b4591e48b8ffffbb9282,127,1,103.9,5,3,3,533
12559,2144f10029246db38716b68298654bc9,85,1,110.65,5,2,2,522
12567,214d10ae7f82564a736e26f93f63ad1b,82,2,76.0,5,3,3,533
12569,214da6d258e415ee782fd14c108be3a2,64,1,149.0,5,2,2,522
12571,2151df75aff3122332dfc66083790d56,85,1,99.0,5,3,3,533
12576,2154edd1de40ff360dfd3aa55932a64b,47,1,104.9,5,3,3,533
12581,2158a2e31d4465b16cec3d61354dee03,53,1,64.0,5,4,4,544
12584,215c61c4b363ec63da749d67a6b6bd59,125,2,91.8,5,3,3,533
12587,215e8a070bc201ed868c5e7990191e54,62,1,49.0,5,4,4,544
12596,216360d7df0e08d493f369b39a5fb69a,98,2,109.99,5,2,2,522
12597,2163644f99fa981932735bb11601b9dc,81,1,74.9,5,3,3,533
12600,2164e53f1c9a5e34acddcfa68e62d461,119,1,150.0,5,2,2,522
12610,216962229c0e00efdff1693996bb9ecb,105,1,39.9,5,4,5,545
12623,217647640ee5d5332c82ac44af9b2795,127,1,73.9,5,3,3,533
12627,2177ae4f97aa63b6f445ba3a05a3f7d3,55,1,132.3,5,2,2,522
12628,2177e258ac5a20cb7353b00cf46cf86e,57,1,99.99,5,3,3,533
12631,217b939db6a739e1e3215e17a6e0de63,109,1,52.66,5,4,4,544
12634,217d27447951601aaa151e64e5779529,69,1,119.99,5,2,2,522
12635,217dc0e0ba8d055c0d40efa62678a8a1,75,1,71.49,5,3,3,533
12638,218053c7c5774b41b40b5a9060b32ae6,55,1,79.0,5,3,3,533
12644,21823ff837e9d3beabb31e5ba035e709,76,1,74.5,5,3,3,533
12646,21831634eda702776bee4cbd95446d82,98,1,175.99,5,2,2,522
12653,2186cc784d9f14d554281e29f7a66362,125,1,515.0,5,1,1,511
12654,2186e05589fb7bdf450cdb18696915c0,83,1,75.0,5,3,3,533
12656,21874f78065a8a28c5a82c36d95c0d2e,57,1,122.99,5,2,2,522
12665,218d425c279280a079a8d81e02b4ede0,64,1,58.9,5,4,4,544
12667,218e8459e120553d778fa740d5785b0b,97,1,89.0,5,3,3,533
12671,21906853307eab2fb1743556a919e9bd,78,1,12.5,5,5,5,555
12672,219206b4c12d07b51871ff11895c2351,110,1,1335.0,5,1,1,511
12682,219819dc0d3df55657865808c63e2ca2,127,1,169.99,5,2,2,522
12693,219d6f108f8b4383b5e0c1c87510514c,53,2,49.6,5,4,4,544
12695,219ef539aa157378fa0534c9ee774c29,85,1,309.99,5,1,1,511
12697,219f488f72dad40f893a855ceb6afdc5,111,1,49.9,5,4,4,544
12703,21a23cc024883e2a7c9dbe7a14a7eccc,70,1,238.99,5,1,1,511
12704,21a23da4cdf2d4dcbe72ac48117ef0c2,85,1,24.9,5,5,5,555
12708,21a60320207ccc9c5872c7b0d929e371,50,1,440.0,5,1,1,511
12711,21a9772e10934cf4598522d6ec827697,116,1,226.8,5,1,1,511
12714,21ab582841cf9dd27cf3e43dd410a472,109,1,39.99,5,4,4,544
12719,21af5a6162295193843fcb0c06301dd0,48,1,299.9,5,1,1,511
12720,21b0545f9777b7436b443277468a894e,55,1,199.6,5,1,1,511
12726,21b4bbd289da6a8e0c1412bb95e89e61,117,1,29.49,5,5,5,555
12727,21b64276fd9e94d8c4968d95cfc16a70,127,1,80.0,5,3,3,533
12729,21b75a343cc69ed545016d78d22bde39,48,1,249.9,5,1,1,511
12733,21b9f862d8113b3b25bb49910352483c,112,1,59.9,5,4,4,544
12737,21bdd767d991e3dc7efdb6149f1e6c5e,74,1,125.9,5,2,2,522
12740,21c15e55f2358a82a62bab48ff52c772,79,2,128.8,5,2,2,522
12742,21c254004435ca35b4aa8168bfb0fec4,87,1,349.9,5,1,1,511
12743,21c34a49ec9e90fa3f33360687f675e1,70,1,59.99,5,4,4,544
12745,21c536c8261ff78c0ed65d9e2323fce2,82,2,34.98,5,5,5,555
12746,21c545f4466f3b3baf04ae4f5001351c,118,1,39.99,5,4,4,544
12750,21c6948e51a6ba4b7c7cf23a5bbfbf68,71,1,99.0,5,3,3,533
12752,21c888a810711179a52e23c8844def51,75,1,219.97,5,1,1,511
12753,21c986e354b4475a8344ea160dc177c6,85,2,99.98,5,3,3,533
12757,21cc11c6a283e71268806215502a8ec1,111,1,193.0,5,1,1,511
12758,21cd116b7cae7d238010be460710fec2,50,1,109.9,5,3,3,533
12761,21ce25f273b50ad839ae9b47fc23aaee,77,1,55.0,5,4,4,544
12762,21ce8c10c9805097875674f79709391b,83,1,185.0,5,1,1,511
12785,21df56ff1891fd112991f116c74b68ba,84,1,99.9,5,3,3,533
12787,21e121469a31f5b4e2eb5b6574359c4c,102,1,132.2,5,2,2,522
12791,21e44f906e88b44ed1ada6b8d03bdc8e,120,1,43.2,5,4,4,544
12792,21e69ff635b0200760b86b80ed80e7f1,105,1,29.0,5,5,5,555
12795,21e800d6f32b170bdcc487cbaf5073e0,97,1,24.9,5,5,5,555
12820,21fbc9ed5116c69ccb4ee2c301b9d518,123,1,89.99,5,3,3,533
12821,21fc7edb4b4ddc19c5a1602b672a479c,95,1,53.98,5,4,4,544
12824,2200048a1b17ccf0499a93d1e17d7c57,97,2,74.0,5,3,3,533
12829,2202f25c6279be61c311a3af46157e32,111,2,95.8,5,3,3,533
12832,2203d5bbba00c98e240e12eba2e9f4f6,124,1,330.0,5,1,1,511
12839,220683a5c2ed4acb41982896af840226,78,1,265.9,5,1,1,511
12861,2212507bd8c4ceb9bbc149e4ad1b66d2,118,1,101.9,5,3,3,533
12864,22132aacc53ce55d47071188569d0c1b,122,1,140.9,5,2,2,522
12871,2219093050ca810c4027771b505f15fd,69,1,28.9,5,5,5,555
12875,221d79027182ae510f551736a38695af,111,1,11.9,5,5,5,555
12878,221ed878c20bb0791cddf7f7faeb025c,61,1,29.99,5,5,5,555
12885,22247a600d3839ed5e36ffd6838add47,109,1,179.9,5,2,2,522
12890,22263f5c5d6ca2fe997157c56fdf05e8,48,2,83.98,5,3,3,533
12892,22272f1666fcfc5100100e0c7a41e738,55,4,192.0,5,1,1,511
12903,222e2f8a40cd10ba629a1bc6dd7848d2,56,1,49.9,5,4,4,544
12912,223345b23d267598be393e1b629c098a,104,1,139.99,5,2,2,522
12921,22391c39c0261e36fb546e765a849624,118,1,240.0,5,1,1,511
12924,2239c6f47e4f74e36b5b27f566b35034,50,1,66.99,5,4,4,544
12927,223a9aa3954976590fb34edd7ad9ef63,69,1,42.99,5,4,4,544
12932,223c047d06083bf4d3a52212f59de0f7,104,1,19.0,5,5,5,555
12938,22419d01eca598d91376a0f5216ba095,56,1,80.9,5,3,3,533
12943,2247fcbb5b0868e23a64ec1bdd6564ec,104,4,545.69,5,1,1,511
12945,22498777e8676fd97e50612eb6bfbc59,63,1,199.08,5,1,1,511
12951,224be26e78c4863978a0906fd0378725,67,1,169.99,5,2,2,522
12954,224d51fe180f7dd46ddec94c0c3f50d6,77,1,70.0,5,3,3,533
12955,224dfce9628d0b53567eaecab61f5f4c,102,2,155.98,5,2,2,522
12965,2256812884cb4b36961426f49b81cf09,49,1,44.05,5,4,4,544
12966,2256823b264ba77c31c90cccb4fc5d8e,54,1,199.0,5,1,1,511
12967,22569cf3f36b02da715a15f53101ed52,55,1,69.0,5,4,4,544
12971,225b0cb5e7de0a208bf0c296fcff7bbc,81,2,199.98,5,1,1,511
12985,22624b106a4d9152443e3737d1cde316,50,1,79.0,5,3,3,533
12986,22639d78f0649eceeb30ebfc80c24cc6,82,1,27.99,5,5,5,555
12988,2264b08fad41947cf8ebb7da8ed5a4dc,116,1,99.9,5,3,3,533
12994,22688fbe08d1209daeabcd6c40590d1e,120,1,24.99,5,5,5,555
13003,226b860a6fe1971bfbf3b36a7c54e4ce,49,1,30.0,5,5,5,555
13012,226fdf6be465be5bad603b4e1e9e8dbb,83,1,67.8,5,4,4,544
13018,2273ee5236daf024475caa061de5e4b6,122,1,55.9,5,4,4,544
13020,22751df9d8e0530108d0997313791666,85,2,43.98,5,4,4,544
13024,2276bc8327dd51ddcadeb3e17b6a30bb,48,1,52.9,5,4,4,544
13026,2277d479ba033b5878e10616e0cda399,110,1,730.0,5,1,1,511
13032,227b1374de9ff0d09b2944f4058a8c0f,104,1,6.9,5,5,5,555
13039,228197f0dbebc485b65d117dee5bc7d5,124,1,154.0,5,2,2,522
13041,2281c16b24e5ab1b782509f52aa8f4b7,57,1,17.9,5,5,5,555
13055,228c08d51cbc3f62907a83a9ea1ed246,125,1,92.86,5,3,3,533
13057,228c8d4d1310dbadc1a0b3dfdfb455d5,105,1,49.9,5,4,4,544
13060,228da462edabbbc68e6d265087499705,75,1,54.99,5,4,4,544
13069,2293c004fae6dedf12d1ab452f89f4b9,85,1,41.52,5,4,4,544
13075,229880d0a2d7a69ecce180bdec6f5781,53,2,38.98,5,5,5,555
13077,2299f339f282db1423e54ad4155e00e3,124,1,48.9,5,4,4,544
13078,229a694659aaccf853a865489c161422,56,1,56.0,5,4,4,544
13080,229ac14c6ee6d6a606264ebcc861beb7,64,1,43.0,5,4,4,544
13089,22a0d3267eca495ae5c5ea5aea7cd2b9,73,1,38.0,5,5,5,555
13093,22a2545b0c2540f5d4877856967b89c7,62,1,95.15,5,3,3,533
13096,22a3b0e62211d8e0e28e374ce3cb6041,97,1,374.9,5,1,1,511
13097,22a3b8485489afd3e3a24434e5b9ee01,100,1,105.0,5,3,3,533
13098,22a3fb1c07bc5d522ac4747f9dcfd440,63,1,299.99,5,1,1,511
13099,22a4b8a7912abc2b02051dca85e02564,119,2,330.0,5,1,1,511
13102,22a73afefe1ad65fc0710149cf5bd11b,105,1,110.32,5,2,2,522
13103,22a7b639ea009c1e430eb43244204bda,113,1,369.0,5,1,1,511
13108,22abae8abdb65b160360a0e4a612bd2f,105,1,12.88,5,5,5,555
13114,22ada7e7aee4c701a64b7d2a8b1d3772,127,1,32.9,5,5,5,555
13120,22af9d3033a53e84873afa1efe540424,49,1,229.9,5,1,1,511
13122,22b1e52ebdb7c825e37f73f392a33f95,109,1,214.0,5,1,1,511
13123,22b28d7e0b56c8b79532c5799afd05ca,129,1,110.0,5,2,2,522
13125,22b3090d10a556a6c2e9ad753161ef14,55,1,14.5,5,5,5,555
13127,22b43b0d6deb1ba2b9a976af12c6633e,108,1,109.0,5,3,3,533
13136,22bb67c88f37434dbea7e1b88a3f736c,81,1,14.0,5,5,5,555
13139,22bd81ebb97beea764deed2b93e1eec8,124,1,34.0,5,5,5,555
13140,22be7bb6addc0126170bce627ac69f56,126,1,33.49,5,5,5,555
13155,22cc41b7201d6a520de0775ba5159aed,71,1,49.91,5,4,4,544
13167,22d4712579e7fcc391b2301c9c4ca06b,54,1,19.99,5,5,5,555
13172,22d71d5bfb32603ec8ebdf2bf6bde858,57,1,45.0,5,4,4,544
13179,22dc6c288a0404fc96f83cab39a4e734,56,1,199.9,5,1,1,511
13180,22dd08204d80c547de3a85262b22ab33,110,1,27.0,5,5,5,555
13184,22de66d61152dcce3ff193b0734a2a7f,82,1,55.0,5,4,4,544
13188,22e295fa2af8d7eed44d5821a7a76dee,123,1,110.0,5,2,2,522
13190,22e40f23e407606505fea9fbe15b9ad4,127,1,105.0,5,3,3,533
13192,22e62a7227eb91f93cb55ef14a20cbd4,102,1,29.99,5,5,5,555
13197,22e9b06384774854fe0716250ee2ebee,62,1,148.9,5,2,2,522
13199,22ea4c164526c98f483be9f6ff6a64e5,102,1,45.0,5,4,4,544
13205,22ec1fb693e521c560cbeb62f9f46cdf,71,1,129.9,5,2,2,522
13216,22f9f88866a23edb1a9a66be3970fcf7,130,1,150.0,5,2,2,522
13237,230a6236a85c6bc9056d03b13e40346f,120,1,479.0,5,1,1,511
13239,230b221fa3e4d32fcc7525860fc8069e,99,1,78.0,5,3,3,533
13240,230c0d740401730c7197d16376893525,125,5,60.45,5,4,4,544
13244,231033b8c1945ce24e11e3db60faf48e,130,1,349.97,5,1,1,511
13258,231db9149e36c4d25ca75472a9ea4335,109,1,49.0,5,4,4,544
13263,232359797a832f108d94e9351a75fc2c,96,1,64.99,5,4,4,544
13285,2333b5eb4c77379b280aa26a66016020,110,1,31.9,5,5,5,555
13300,23427ce8578ef103e47c305b7367ca95,95,1,69.9,5,3,3,533
13310,2348337390df48263dd73fc53b8606b6,120,1,39.9,5,4,5,545
13317,234e3041fff1dc27bff9ddc5a7bbc7c6,96,6,173.94,5,2,2,522
13332,235653dc9683328943db2e5c10db3d12,70,1,24.9,5,5,5,555
13338,2359e70b63920006f86eb8d0870f6406,118,2,47.8,5,4,4,544
13343,235cf074ffdf284e2debdd829fbe561d,95,1,109.9,5,3,3,533
13348,235def1eab8de4d14600df59fc1e4ece,71,1,159.9,5,2,2,522
13350,235e60205492c88cd6f41bfea21f7b62,67,2,138.89,5,2,2,522
13352,235f076913d26e213b917ae40e48f8b8,106,1,36.65,5,5,5,555
13360,2362d6c81a8ec7b43435a72ed9e0f89e,50,1,55.99,5,4,4,544
13361,23631a1a0e3f6c1b41be9047d1385db1,124,1,6.8,5,5,5,555
13367,2366c641ff953db5f1f6b3d7ec2f8765,53,1,64.9,5,4,4,544
13374,236b2f908248dc4231c35c2153db2c3d,112,1,153.4,5,2,2,522
13380,236d076b6582dd0da2fdfa1c7604dd7c,120,1,52.9,5,4,4,544
13385,236fd366b700741878a2da34070d3556,69,1,80.3,5,3,3,533
13392,2372485d851ed971042496b0515a048d,54,1,17.19,5,5,5,555
13399,2376ec94b82677987ff7293bfd6d060b,61,1,139.99,5,2,2,522
13404,2379f7158f4c66905a9dac92c4472a2d,64,1,469.0,5,1,1,511
13407,237cd40f8611065ccaee3db2484eedaa,48,1,41.9,5,4,4,544
13417,2385fa7e4de2b07ebe7891dcf18d1305,91,1,69.99,5,3,3,533
13424,238a236a505ad5d85b7d1df842095d79,112,1,64.99,5,4,4,544
13425,238b72da54e53e4b44ffd8ac27ffe9b7,57,1,499.99,5,1,1,511
13428,238d29fa96922070278f9ca31e53b4ea,123,1,49.99,5,4,4,544
13433,239237f358786f3f58304735a5ce87c0,49,1,109.9,5,3,3,533
13445,23991f5d59bfdef18b8fbf2547444ce8,120,1,57.9,5,4,4,544
13452,23a013f994d227fe094eb1d379891c58,71,2,104.0,5,3,3,533
13461,23a678fd737e94b4354c50247e843cbb,123,1,199.0,5,1,1,511
13463,23a68c52fc7ef8de7c0b7a3a431bca21,63,1,170.0,5,2,2,522
13469,23a9e5fb434a3b654f4195d3e856d79a,66,6,345.0,5,1,1,511
13470,23ab8595a676de7f50c83385883977e5,68,1,64.9,5,4,4,544
13473,23ad6c6515035baf49e83b3ab9d08e8f,83,1,179.9,5,1,2,512
13481,23b456db8fb258de4d1de7060f7d6f69,77,1,119.99,5,2,2,522
13491,23bc2804a5d9ee2d56d3b5b2bfcdbe1a,102,1,179.5,5,2,2,522
13503,23c33bfb0f1549b5ac15cb65db88e613,55,1,63.99,5,4,4,544
13507,23c6ca6150d5e6f0bd50b6fd7ac82aeb,49,1,179.0,5,2,2,522
13513,23cbdb36051e1a2dbb401e0d83f91ddc,83,1,33.99,5,5,5,555
13521,23d54747fa4cdd07545f1612a7fa6927,117,1,17.45,5,5,5,555
13524,23d6ab7b1056050fdd1fd32ac7633fb1,123,1,95.0,5,3,3,533
13535,23e04819069fd4769e34af02b09bdc3d,62,1,62.0,5,4,4,544
13543,23e780c22619d49ab6dce5c99f4c45c3,68,1,49.99,5,4,4,544
13546,23e8f9579ef5c6aef038027dc2522847,104,1,77.0,5,3,3,533
13549,23e9a05c114b1513d55e235a93d8a6e7,63,1,149.0,5,2,2,522
13550,23e9c4157d6c105f4f1b5581129d54b0,82,1,53.0,5,4,4,544
13551,23ea3c64f567e7d09d4cc68afde2588e,100,1,109.9,5,3,3,533
13562,23f11d117b26cec9a5c7b70b271b718d,117,1,113.89,5,2,2,522
13566,23f4ee81c0a9260bd331c8f510dc8d99,98,1,69.9,5,3,3,533
13568,23f79341ad1ec38bd2395329a90d30e8,60,1,53.0,5,4,4,544
13581,23ff88906d6e5bfbb904867f888b3658,118,1,31.86,5,5,5,555
13593,240a8b56938c17a84ffdbc98516c9468,128,1,185.9,5,1,1,511
13601,240f405164f8742968b0a3b32799317d,94,1,138.0,5,2,2,522
13606,24156a2c9525681a7c62d618bf3a9f94,57,1,64.86,5,4,4,544
13614,24192468c9479052129e9b1d34baeafb,84,1,219.0,5,1,1,511
13616,241a9625091f3f11ea6ad6b3bad9a510,75,1,250.0,5,1,1,511
13618,241e24a2a5d48bf966167292a828533f,69,1,139.9,5,2,2,522
13624,241f7cf080f8ea8d27afbe1f075aa1d9,81,1,96.0,5,3,3,533
13625,24201200dd7b24c594a08859553bea30,62,1,228.0,5,1,1,511
13626,24207156e277e6dfc2e231c63365d271,125,1,55.0,5,4,4,544
13638,2427d6249db42ff5f64d8df1ea82c437,75,1,23.99,5,5,5,555
13641,2428a522e85ec8ffd6e3756fe7ddc782,99,1,29.99,5,5,5,555
13651,2430ad4b1b6efb56cf3050b5d3cf5e54,78,1,390.0,5,1,1,511
13655,2432c837b254b9f016e2e901f69afddd,63,1,24.99,5,5,5,555
13656,2433b1918b00716d9d91da3cdc60f337,68,1,64.86,5,4,4,544
13657,24345778235891cfb9562afe65a18137,102,1,91.55,5,3,3,533
13659,2436c5b46db0d157f45742885ea3e8ba,71,2,118.25,5,2,2,522
13660,2436e91f69e10172ac57467c2b2290a9,64,1,23.99,5,5,5,555
13661,2436fb2666a65fbacae82532e797cabf,88,1,219.99,5,1,1,511
13666,2437ed5f9121586c4399bce8f264e2e3,83,1,149.9,5,2,2,522
13675,243d86c0e5924f29e6e9496e533b0a85,98,1,79.9,5,3,3,533
13679,243ec46b2d1ede1c56821491f256d7c7,61,1,219.0,5,1,1,511
13683,2440bd5050e5264f2759bbdcaaec1b5f,68,1,162.9,5,2,2,522
13689,2441a257e681c06ff2101ed765647ada,71,1,64.99,5,4,4,544
13691,24422572c50718665f5a8589e5d55d78,52,1,110.65,5,2,2,522
13702,24480ff9e0d599118c096bee61df96a4,68,1,68.0,5,4,4,544
13705,244991f6b1f3d73088e1f8af660507b7,57,1,75.7,5,3,3,533
13709,244e706e4ff8000e2d8a329b770d338e,95,1,105.0,5,3,3,533
13718,2451db6c90e7c206d648b5136b715433,64,1,106.9,5,3,3,533
13719,245218ed5faf26b2117f4edfb033ec80,54,2,106.0,5,3,3,533
13725,24562e8f4e2484eb6586fc3716558e31,96,1,49.9,5,4,4,544
13727,24566ba6ae931a905a53ddc9fe4cc3ed,96,1,13.99,5,5,5,555
13732,2458476c6c4f01b4ce4fdf4c006c599b,117,1,72.99,5,3,3,533
13739,245e4aadffccfee106ea93f35677a9af,113,1,378.0,5,1,1,511
13741,245ee3cc4d7ff145c25ff1d7ffb6a27d,120,1,12.84,5,5,5,555
13742,245f25690dd45fbd1e15f4941d9a6439,75,1,49.9,5,4,4,544
13747,2463ff4410b38616ef62c2995ca0397c,69,1,102.9,5,3,3,533
13748,2464caf8d97917916e15f334eb33ea42,114,1,79.9,5,3,3,533
13750,2468e8e24c7f7f1afb422a334c11b531,74,1,69.0,5,4,4,544
13751,2468eac8daf0e31ed4c5df419b32edb8,110,1,199.0,5,1,1,511
13754,246c65f2f57d1cf6ec961a41c2be587a,77,1,8.99,5,5,5,555
13756,246d1b806d240465bc8c33f4d80eb4c3,80,1,297.0,5,1,1,511
13760,246fc6be059021ab9c909c51d61157a0,112,1,38.9,5,5,5,555
13767,2475746f4e558c18ec6865adb7dab746,56,1,527.9,5,1,1,511
13771,247aa795039e1d9bf232095b1887f807,48,1,510.99,5,1,1,511
13779,247f48f9a68755362074467acee8a242,55,1,364.0,5,1,1,511
13780,2480cae0db14e17cff537d55abfb967e,47,1,29.99,5,5,5,555
13781,24813b5d127493c4c67c871c4ed7f2bc,82,1,24.9,5,5,5,555
13789,248433066498b1269bf92c09d6053c34,54,1,125.19,5,2,2,522
13793,248707f9a94a18492fcd8bd5496b67ae,74,1,89.0,5,3,3,533
13794,2487a1f2ca00d0bbdd2b768b7407d75b,75,1,519.0,5,1,1,511
13797,248ba3fc89dc032bfabfe8a552ce8781,49,1,199.9,5,1,1,511
13800,248dc94df0cf7c27d6a37cf5295af05b,130,1,51.99,5,4,4,544
13803,248f175ac1f88046ad4910e7e3533736,67,1,59.9,5,4,4,544
13804,2490b51fb3f142dabbee3e059eba36ee,67,1,20.0,5,5,5,555
13805,2490d3258154e0aa83eeb1f3bc76a75a,123,1,49.9,5,4,4,544
13806,24912b3f70d821646de5391c74cad1a7,88,1,220.0,5,1,1,511
13807,24917ee9726a59cf2ef319dd7e68ca7c,82,1,45.0,5,4,4,544
13809,24919b72996bb428094aac6b57ff53de,67,1,32.0,5,5,5,555
13814,24965a26ac0ca8671c6c057ee371c06f,68,1,143.99,5,2,2,522
13815,2496d71f2e9f0ce3e43dcbf3905b0a9a,110,1,45.5,5,4,4,544
13816,24970f1325070d89a1c42dd450b09a8a,47,1,39.0,5,5,5,555
13829,249e03e6bd09c9043273de4e6532aa76,64,1,110.0,5,2,2,522
13831,249ead6a60c68710994208dc93955831,76,1,120.0,5,2,2,522
13835,24a2f517ef51c0cad5a6ded2a67ec232,70,1,34.99,5,5,5,555
13840,24a7428e950dbbda9356425d3191e586,50,1,59.0,5,4,4,544
13844,24a982bba67ae6828be5c20e4b24dbf7,53,2,94.98,5,3,3,533
13888,24c63a7108d652ad0ed85589c4575297,116,1,29.99,5,5,5,555
13911,24d30bd6b3b091d24728c9ae06b02b05,95,1,349.0,5,1,1,511
13913,24d47eeeee1e60eb5caf099281d0b3b8,127,1,129.9,5,2,2,522
13926,24db1335c37a942bbb41f129d265ae51,67,1,45.0,5,4,4,544
13932,24de916f5673576a34a53802514a1350,68,1,27.9,5,5,5,555
13936,24e2f602477037622c685a7bfaad0c6a,98,1,94.9,5,3,3,533
13940,24e42ccce21c8f59494de0cc4f162fce,67,1,269.0,5,1,1,511
13944,24e460d9a4768124cfbaafe7821b4c89,127,1,47.9,5,4,4,544
13945,24e4f85e976456bab298f37f9722762e,125,3,59.97,5,4,4,544
13950,24e773830688359e8fbf7f89b2a303da,103,1,109.9,5,3,3,533
13955,24e944da91a76314aa9037020d9b3964,63,1,59.0,5,4,4,544
13959,24eafdf1adba85219732e8ec88a8ba3b,112,1,19.0,5,5,5,555
13960,24eb7fecd26f437d627bb3e13260e6b6,118,1,579.99,5,1,1,511
13962,24ed98d5567550a3994317e23fc2df9f,49,1,125.46,5,2,2,522
13968,24f14024c800c093e3261e14158dab03,75,1,55.0,5,4,4,544
13972,24f3558831b27d94b5f6c95a35cf8464,71,1,79.0,5,3,3,533
13975,24f50fba06b8004f1bf24305037023c3,81,1,168.0,5,2,2,522
13981,24f8c8bdc4c0d2f09fab6429e2d10ca5,104,2,119.8,5,2,2,522
13983,24f975454d8528ca3f05cdcc15329f4a,84,1,149.9,5,2,2,522
13986,24fc05ba41ba61470312726a4bf881e2,67,1,105.0,5,3,3,533
13993,2500d872cf428ae97a335ac039d9ec00,63,1,179.9,5,1,2,512
13995,2502b84eb2384df98b67766e7ec0f81f,62,1,59.0,5,4,4,544
13999,2506353d8e7d5df20d0da907b6c5aac0,54,1,25.9,5,5,5,555
14000,250693cc963e32cae986a193a69593a5,71,3,165.0,5,2,2,522
14015,251157d543994b7844f57ebb1faacc9e,64,2,99.8,5,3,3,533
14021,2515d9c80d9ef874870c0c29ca13496c,70,1,46.9,5,4,4,544
14024,251782bc82d793bfc38ff538aa37f263,125,1,138.9,5,2,2,522
14028,2519d1ee05255f59ce3859c02dca3d6a,84,1,390.0,5,1,1,511
14029,2519d867dd1a3978f406e0af4f7ece17,88,1,89.9,5,3,3,533
14030,251a0c3704affcfc069c2ed0ec3937b7,53,1,29.99,5,5,5,555
14031,251a9ae4d295b0b2db74f27d8217b922,84,1,159.98,5,2,2,522
14040,2521a12c6bff747f076e24ab251f7392,130,1,53.0,5,4,4,544
14046,25243a573082033eef3dce30008bc979,81,1,23.0,5,5,5,555
14054,252958ad9cd878e5fd02fdbae229fcf4,85,1,184.9,5,1,1,511
14061,252cd97f480386c6a29c455a74852bcf,102,1,179.9,5,1,2,512
14065,25308e9c16af1a99ce8c88b431f0bca5,48,1,21.99,5,5,5,555
14073,2538ea304704fbd6be4ffb8f14a0de4b,119,1,118.0,5,2,2,522
14081,253fcc56484689f306e6ffb99c99f540,49,1,41.9,5,4,4,544
14083,2542745ac649a2a8e9d27da530a80d3f,54,1,133.0,5,2,2,522
14092,25487abdc670ca746db1aedd61d7df96,60,1,31.4,5,5,5,555
14093,2548f1470944abf5e4ba22316b039b91,103,1,48.9,5,4,4,544
14096,254a99b66d18dc590fb0b5e226382afb,126,1,79.99,5,3,3,533
14099,254b6258dbb5c1bed97da6d8cc3a3327,60,1,66.99,5,4,4,544
14106,254fe3d1ed9fed6bdaaa505dfa5669eb,130,5,57.9,5,4,4,544
14112,25544e125e705786caa6714e4cb1df30,117,1,120.0,5,2,2,522
14119,255b0a0e9448ec28a16bf983b2d08298,83,1,189.0,5,1,1,511
14120,255bd9cf3c5ada66932666a0dc4dc255,48,2,31.8,5,5,5,555
14122,255c041f7b60aaa59082d0cada63327b,53,1,53.49,5,4,4,544
14126,255f6fe0da9d281431dd4fcce29b46ec,71,1,28.99,5,5,5,555
14128,255ff8d111e16367aa2404897e198547,124,1,8.7,5,5,5,555
14130,25615f9f06be32ed26c7dc0f4baccee7,127,2,165.9,5,2,2,522
14132,256275249fa68a977dc44e1d73b94e4d,124,1,765.0,5,1,1,511
14136,2566c2f24dfb920ba9a2516228c48fd0,61,1,428.9,5,1,1,511
14139,2569c9cdd69b64dabbe2ce31fdcb1d9b,69,1,51.45,5,4,4,544
14142,256e039b35d85e185b152ef63cab9877,69,1,29.99,5,5,5,555
14143,256ef90fce9238d079aaa58fbd1be49c,83,1,32.9,5,5,5,555
14145,25700734456e911ea55a83b37c50de2e,116,3,47.97,5,4,4,544
14146,257014a0267d8925a6084a6663ed056f,62,1,62.9,5,4,4,544
14149,2571d368d88ba3b8a3d8c8ac46744bbd,109,3,86.4,5,3,3,533
14150,2572738e77279aaac9c5c15620166859,130,1,377.9,5,1,1,511
14152,2572c5aaa8f5391040fdb831e5bd3d1b,120,2,119.8,5,2,2,522
14156,2577a8a483e4c65a4e9256b90de22f4d,109,1,259.0,5,1,1,511
14168,2581b03d7d7ac9f8f4969d54ddf0c07e,64,1,144.9,5,2,2,522
14177,25857a2242c04c73ca652f058c01d7f7,117,1,189.9,5,1,1,511
14181,258853ae0cc52bb282d4f52397e22040,66,1,77.9,5,3,3,533
14183,258a5e776f6023a8c9ed2b4c81156c24,109,1,72.49,5,3,3,533
14195,25917f573b745e578189257ef1f60fea,48,1,139.99,5,2,2,522
14196,259181f232a13ce8f9a1189bbc180ca3,84,1,25.9,5,5,5,555
14204,2596ba7fc52317caa07f81aef3f42911,103,1,37.99,5,5,5,555
14209,259a34dc549bc1b416006cc0200cfdc9,83,1,58.9,5,4,4,544
14215,259e7de24e5dc43cccd9cb271167bab1,119,1,99.0,5,3,3,533
14223,25a4bd9a80cb3c08b055e2e207ecfbc9,47,1,99.0,5,3,3,533
14236,25afd4d88507d0c37245f8f2031c9c7d,81,1,1099.0,5,1,1,511
